time,inlet,outlet,drop
0.3805,28.7018,0.0,28.7018
0.381,28.7011,0.0,28.7011
0.3815,28.7005,0.0,28.7005
0.382,28.6998,0.0,28.6998
0.3825,28.6992,0.0,28.6992
0.383,28.6985,0.0,28.6985
0.3835,28.6979,0.0,28.6979
0.384,28.6973,0.0,28.6973
0.3845,28.6967,0.0,28.6967
0.385,28.696,0.0,28.696
0.3855,28.6954,0.0,28.6954
0.386,28.6948,0.0,28.6948
0.3865,28.6942,0.0,28.6942
0.387,28.6936,0.0,28.6936
0.3875,28.693,0.0,28.693
0.388,28.6924,0.0,28.6924
0.3885,28.6918,0.0,28.6918
0.389,28.6912,0.0,28.6912
0.3895,28.6906,0.0,28.6906
0.39,28.69,0.0,28.69
0.3905,28.6895,0.0,28.6895
0.391,28.6889,0.0,28.6889
0.3915,28.6883,0.0,28.6883
0.392,28.6878,0.0,28.6878
0.3925,28.6872,0.0,28.6872
0.393,28.6867,0.0,28.6867
0.3935,28.6861,0.0,28.6861
0.394,28.6856,0.0,28.6856
0.3945,28.685,0.0,28.685
0.395,28.6845,0.0,28.6845
0.3955,28.6839,0.0,28.6839
0.396,28.6834,0.0,28.6834
0.3965,28.6829,0.0,28.6829
0.397,28.6823,0.0,28.6823
0.3975,28.6818,0.0,28.6818
0.398,28.6813,0.0,28.6813
0.3985,28.6808,0.0,28.6808
0.399,28.6803,0.0,28.6803
0.3995,28.6798,0.0,28.6798
0.4,28.6793,0.0,28.6793
0.4005,28.6788,0.0,28.6788
0.401,28.6783,0.0,28.6783
0.4015,28.6778,0.0,28.6778
0.402,28.6773,0.0,28.6773
0.4025,28.6768,0.0,28.6768
0.403,28.6763,0.0,28.6763
0.4035,28.6758,0.0,28.6758
0.404,28.6753,0.0,28.6753
0.4045,28.6749,0.0,28.6749
0.405,28.6744,0.0,28.6744
0.4055,28.6739,0.0,28.6739
0.406,28.6735,0.0,28.6735
0.4065,28.673,0.0,28.673
0.407,28.6726,0.0,28.6726
0.4075,28.6721,0.0,28.6721
0.408,28.6716,0.0,28.6716
0.4085,28.6712,0.0,28.6712
0.409,28.6708,0.0,28.6708
0.4095,28.6703,0.0,28.6703
0.41,28.6699,0.0,28.6699
0.4105,28.6694,0.0,28.6694
0.411,28.6692,0.0,28.6692
0.4115,28.6684,0.0,28.6684
0.412,28.6683,0.0,28.6683
0.4125,28.6676,0.0,28.6676
0.413,28.6674,0.0,28.6674
0.4135,28.6668,0.0,28.6668
0.414,28.6666,0.0,28.6666
0.4145,28.6659,0.0,28.6659
0.415,28.6658,0.0,28.6658
0.4155,28.6651,0.0,28.6651
0.416,28.665,0.0,28.665
0.4165,28.6643,0.0,28.6643
0.417,28.6642,0.0,28.6642
0.4175,28.6635,0.0,28.6635
0.418,28.6634,0.0,28.6634
0.4185,28.6627,0.0,28.6627
0.419,28.6626,0.0,28.6626
0.4195,28.662,0.0,28.662
0.42,28.6618,0.0,28.6618
0.4205,28.6613,0.0,28.6613
0.421,28.661,0.0,28.661
0.4215,28.6606,0.0,28.6606
0.422,28.6602,0.0,28.6602
0.4225,28.6598,0.0,28.6598
0.423,28.6595,0.0,28.6595
0.4235,28.6591,0.0,28.6591
0.424,28.6587,0.0,28.6587
0.4245,28.6584,0.0,28.6584
0.425,28.658,0.0,28.658
0.4255,28.6577,0.0,28.6577
0.426,28.6573,0.0,28.6573
0.4265,28.657,0.0,28.657
0.427,28.6566,0.0,28.6566
0.4275,28.6563,0.0,28.6563
0.428,28.6559,0.0,28.6559
0.4285,28.6556,0.0,28.6556
0.429,28.6552,0.0,28.6552
0.4295,28.6549,0.0,28.6549
0.43,28.6546,0.0,28.6546
0.4305,28.6542,0.0,28.6542
0.431,28.6539,0.0,28.6539
0.4315,28.6536,0.0,28.6536
0.432,28.6533,0.0,28.6533
0.4325,28.6529,0.0,28.6529
0.433,28.6526,0.0,28.6526
0.4335,28.6523,0.0,28.6523
0.434,28.652,0.0,28.652
0.4345,28.6517,0.0,28.6517
0.435,28.6514,0.0,28.6514
0.4355,28.651,0.0,28.651
0.436,28.6507,0.0,28.6507
0.4365,28.6504,0.0,28.6504
0.437,28.65,0.0,28.65
0.4375,28.6497,0.0,28.6497
0.438,28.6496,0.0,28.6496
0.4385,28.6492,0.0,28.6492
0.439,28.6489,0.0,28.6489
0.4395,28.6486,0.0,28.6486
0.44,28.6483,0.0,28.6483
0.4405,28.6481,0.0,28.6481
0.441,28.6478,0.0,28.6478
0.4415,28.6475,0.0,28.6475
0.442,28.6472,0.0,28.6472
0.4425,28.6469,0.0,28.6469
0.443,28.6466,0.0,28.6466
0.4435,28.6464,0.0,28.6464
0.444,28.6461,0.0,28.6461
0.4445,28.6458,0.0,28.6458
0.445,28.6455,0.0,28.6455
0.4455,28.6453,0.0,28.6453
0.446,28.645,0.0,28.645
0.4465,28.6447,0.0,28.6447
0.447,28.6445,0.0,28.6445
0.4475,28.6442,0.0,28.6442
0.448,28.644,0.0,28.644
0.4485,28.6437,0.0,28.6437
0.449,28.6434,0.0,28.6434
0.4495,28.6432,0.0,28.6432
0.45,28.6429,0.0,28.6429
0.4505,28.6427,0.0,28.6427
0.451,28.6424,0.0,28.6424
0.4515,28.6422,0.0,28.6422
0.452,28.6419,0.0,28.6419
0.4525,28.6417,0.0,28.6417
0.453,28.6415,0.0,28.6415
0.4535,28.6412,0.0,28.6412
0.454,28.641,0.0,28.641
0.4545,28.6407,0.0,28.6407
0.455,28.6405,0.0,28.6405
0.4555,28.6403,0.0,28.6403
0.456,28.64,0.0,28.64
0.4565,28.6398,0.0,28.6398
0.457,28.6396,0.0,28.6396
0.4575,28.6393,0.0,28.6393
0.458,28.6391,0.0,28.6391
0.4585,28.6389,0.0,28.6389
0.459,28.6387,0.0,28.6387
0.4595,28.6385,0.0,28.6385
0.46,28.6382,0.0,28.6382
0.4605,28.638,0.0,28.638
0.461,28.6379,0.0,28.6379
0.4615,28.6375,0.0,28.6375
0.462,28.6373,0.0,28.6373
0.4625,28.6372,0.0,28.6372
0.463,28.6369,0.0,28.6369
0.4635,28.6367,0.0,28.6367
0.464,28.6366,0.0,28.6366
0.4645,28.6363,0.0,28.6363
0.465,28.6361,0.0,28.6361
0.4655,28.636,0.0,28.636
0.466,28.6357,0.0,28.6357
0.4665,28.6355,0.0,28.6355
0.467,28.6354,0.0,28.6354
0.4675,28.6351,0.0,28.6351
0.468,28.6349,0.0,28.6349
0.4685,28.6348,0.0,28.6348
0.469,28.6345,0.0,28.6345
0.4695,28.6343,0.0,28.6343
0.47,28.6342,0.0,28.6342
0.4705,28.6339,0.0,28.6339
0.471,28.6338,0.0,28.6338
0.4715,28.6335,0.0,28.6335
0.472,28.6334,0.0,28.6334
0.4725,28.6331,0.0,28.6331
0.473,28.633,0.0,28.633
0.4735,28.6328,0.0,28.6328
0.474,28.6327,0.0,28.6327
0.4745,28.6324,0.0,28.6324
0.475,28.6323,0.0,28.6323
0.4755,28.632,0.0,28.632
0.476,28.6319,0.0,28.6319
0.4765,28.6317,0.0,28.6317
0.477,28.6316,0.0,28.6316
0.4775,28.6313,0.0,28.6313
0.478,28.6312,0.0,28.6312
0.4785,28.631,0.0,28.631
0.479,28.6309,0.0,28.6309
0.4795,28.6307,0.0,28.6307
0.48,28.6306,0.0,28.6306
0.4805,28.6303,0.0,28.6303
0.481,28.6302,0.0,28.6302
0.4815,28.63,0.0,28.63
0.482,28.6299,0.0,28.6299
0.4825,28.6297,0.0,28.6297
0.483,28.6296,0.0,28.6296
0.4835,28.6293,0.0,28.6293
0.484,28.6293,0.0,28.6293
0.4845,28.629,0.0,28.629
0.485,28.6289,0.0,28.6289
0.4855,28.6287,0.0,28.6287
0.486,28.6286,0.0,28.6286
0.4865,28.6284,0.0,28.6284
0.487,28.6283,0.0,28.6283
0.4875,28.6281,0.0,28.6281
0.488,28.628,0.0,28.628
0.4885,28.6278,0.0,28.6278
0.489,28.6277,0.0,28.6277
0.4895,28.6275,0.0,28.6275
0.49,28.6274,0.0,28.6274
0.4905,28.6272,0.0,28.6272
0.491,28.6271,0.0,28.6271
0.4915,28.6269,0.0,28.6269
0.492,28.6268,0.0,28.6268
0.4925,28.6266,0.0,28.6266
0.493,28.6266,0.0,28.6266
0.4935,28.6264,0.0,28.6264
0.494,28.6263,0.0,28.6263
0.4945,28.6261,0.0,28.6261
0.495,28.626,0.0,28.626
0.4955,28.6258,0.0,28.6258
0.496,28.6257,0.0,28.6257
0.4965,28.6255,0.0,28.6255
0.497,28.6255,0.0,28.6255
0.4975,28.6253,0.0,28.6253
0.498,28.6252,0.0,28.6252
0.4985,28.625,0.0,28.625
0.499,28.6249,0.0,28.6249
0.4995,28.6247,0.0,28.6247
0.5,28.6247,0.0,28.6247
0.5005,28.6245,0.0,28.6245
0.501,28.6244,0.0,28.6244
0.5015,28.6242,0.0,28.6242
0.502,28.6242,0.0,28.6242
0.5025,28.624,0.0,28.624
0.503,28.6239,0.0,28.6239
0.5035,28.6238,0.0,28.6238
0.504,28.6237,0.0,28.6237
0.5045,28.6236,0.0,28.6236
0.505,28.6234,0.0,28.6234
0.5055,28.6233,0.0,28.6233
0.506,28.6232,0.0,28.6232
0.5065,28.6231,0.0,28.6231
0.507,28.623,0.0,28.623
0.5075,28.6228,0.0,28.6228
0.508,28.6227,0.0,28.6227
0.5085,28.6226,0.0,28.6226
0.509,28.6225,0.0,28.6225
0.5095,28.6224,0.0,28.6224
0.51,28.6223,0.0,28.6223
0.5105,28.6222,0.0,28.6222
0.511,28.6221,0.0,28.6221
0.5115,28.6219,0.0,28.6219
0.512,28.6218,0.0,28.6218
0.5125,28.6217,0.0,28.6217
0.513,28.6216,0.0,28.6216
0.5135,28.6215,0.0,28.6215
0.514,28.6214,0.0,28.6214
0.5145,28.6213,0.0,28.6213
0.515,28.6212,0.0,28.6212
0.5155,28.6211,0.0,28.6211
0.516,28.621,0.0,28.621
0.5165,28.6209,0.0,28.6209
0.517,28.6208,0.0,28.6208
0.5175,28.6207,0.0,28.6207
0.518,28.6206,0.0,28.6206
0.5185,28.6205,0.0,28.6205
0.519,28.6204,0.0,28.6204
0.5195,28.6203,0.0,28.6203
0.52,28.6202,0.0,28.6202
0.5205,28.6201,0.0,28.6201
0.521,28.62,0.0,28.62
0.5215,28.6199,0.0,28.6199
0.522,28.6198,0.0,28.6198
0.5225,28.6197,0.0,28.6197
0.523,28.6196,0.0,28.6196
0.5235,28.6195,0.0,28.6195
0.524,28.6194,0.0,28.6194
0.5245,28.6193,0.0,28.6193
0.525,28.6192,0.0,28.6192
0.5255,28.6191,0.0,28.6191
0.526,28.619,0.0,28.619
0.5265,28.619,0.0,28.619
0.527,28.6189,0.0,28.6189
0.5275,28.6188,0.0,28.6188
0.528,28.6187,0.0,28.6187
0.5285,28.6186,0.0,28.6186
0.529,28.6185,0.0,28.6185
0.5295,28.6184,0.0,28.6184
0.53,28.6183,0.0,28.6183
0.5305,28.6183,0.0,28.6183
0.531,28.6182,0.0,28.6182
0.5315,28.6181,0.0,28.6181
0.532,28.618,0.0,28.618
0.5325,28.6179,0.0,28.6179
0.533,28.6178,0.0,28.6178
0.5335,28.6178,0.0,28.6178
0.534,28.6177,0.0,28.6177
0.5345,28.6176,0.0,28.6176
0.535,28.6175,0.0,28.6175
0.5355,28.6174,0.0,28.6174
0.536,28.6174,0.0,28.6174
0.5365,28.6173,0.0,28.6173
0.537,28.6172,0.0,28.6172
0.5375,28.6171,0.0,28.6171
0.538,28.617,0.0,28.617
0.5385,28.617,0.0,28.617
0.539,28.6169,0.0,28.6169
0.5395,28.6168,0.0,28.6168
0.54,28.6167,0.0,28.6167
0.5405,28.6167,0.0,28.6167
0.541,28.6166,0.0,28.6166
0.5415,28.6165,0.0,28.6165
0.542,28.6164,0.0,28.6164
0.5425,28.6164,0.0,28.6164
0.543,28.6163,0.0,28.6163
0.5435,28.6162,0.0,28.6162
0.544,28.6162,0.0,28.6162
0.5445,28.6161,0.0,28.6161
0.545,28.616,0.0,28.616
0.5455,28.6159,0.0,28.6159
0.546,28.6159,0.0,28.6159
0.5465,28.6158,0.0,28.6158
0.547,28.6157,0.0,28.6157
0.5475,28.6157,0.0,28.6157
0.548,28.6156,0.0,28.6156
0.5485,28.6155,0.0,28.6155
0.549,28.6155,0.0,28.6155
0.5495,28.6154,0.0,28.6154
0.55,28.6153,0.0,28.6153
0.5505,28.6153,0.0,28.6153
0.551,28.6152,0.0,28.6152
0.5515,28.6151,0.0,28.6151
0.552,28.6151,0.0,28.6151
0.5525,28.615,0.0,28.615
0.553,28.615,0.0,28.615
0.5535,28.6149,0.0,28.6149
0.554,28.6148,0.0,28.6148
0.5545,28.6148,0.0,28.6148
0.555,28.6147,0.0,28.6147
0.5555,28.6146,0.0,28.6146
0.556,28.6146,0.0,28.6146
0.5565,28.6145,0.0,28.6145
0.557,28.6145,0.0,28.6145
0.5575,28.6144,0.0,28.6144
0.558,28.6143,0.0,28.6143
0.5585,28.6143,0.0,28.6143
0.559,28.6142,0.0,28.6142
0.5595,28.6142,0.0,28.6142
0.56,28.6141,0.0,28.6141
0.5605,28.614,0.0,28.614
0.561,28.614,0.0,28.614
0.5615,28.6139,0.0,28.6139
0.562,28.6139,0.0,28.6139
0.5625,28.6138,0.0,28.6138
0.563,28.6138,0.0,28.6138
0.5635,28.6137,0.0,28.6137
0.564,28.6137,0.0,28.6137
0.5645,28.6136,0.0,28.6136
0.565,28.6135,0.0,28.6135
0.5655,28.6135,0.0,28.6135
0.566,28.6134,0.0,28.6134
0.5665,28.6134,0.0,28.6134
0.567,28.6133,0.0,28.6133
0.5675,28.6133,0.0,28.6133
0.568,28.6132,0.0,28.6132
0.5685,28.6132,0.0,28.6132
0.569,28.6131,0.0,28.6131
0.5695,28.6131,0.0,28.6131
0.57,28.613,0.0,28.613
0.5705,28.613,0.0,28.613
0.571,28.6129,0.0,28.6129
0.5715,28.6129,0.0,28.6129
0.572,28.6128,0.0,28.6128
0.5725,28.6128,0.0,28.6128
0.573,28.6127,0.0,28.6127
0.5735,28.6127,0.0,28.6127
0.574,28.6126,0.0,28.6126
0.5745,28.6126,0.0,28.6126
0.575,28.6125,0.0,28.6125
0.5755,28.6125,0.0,28.6125
0.576,28.6125,0.0,28.6125
0.5765,28.6124,0.0,28.6124
0.577,28.6124,0.0,28.6124
0.5775,28.6123,0.0,28.6123
0.578,28.6123,0.0,28.6123
0.5785,28.6122,0.0,28.6122
0.579,28.6122,0.0,28.6122
0.5795,28.6121,0.0,28.6121
0.58,28.6121,0.0,28.6121
0.5805,28.612,0.0,28.612
0.581,28.612,0.0,28.612
0.5815,28.612,0.0,28.612
0.582,28.6119,0.0,28.6119
0.5825,28.6119,0.0,28.6119
0.583,28.6118,0.0,28.6118
0.5835,28.6118,0.0,28.6118
0.584,28.6117,0.0,28.6117
0.5845,28.6117,0.0,28.6117
0.585,28.6117,0.0,28.6117
0.5855,28.6116,0.0,28.6116
0.586,28.6116,0.0,28.6116
0.5865,28.6115,0.0,28.6115
0.587,28.6115,0.0,28.6115
0.5875,28.6115,0.0,28.6115
0.588,28.6114,0.0,28.6114
0.5885,28.6114,0.0,28.6114
0.589,28.6113,0.0,28.6113
0.5895,28.6113,0.0,28.6113
0.59,28.6113,0.0,28.6113
0.5905,28.6112,0.0,28.6112
0.591,28.6112,0.0,28.6112
0.5915,28.6111,0.0,28.6111
0.592,28.6111,0.0,28.6111
0.5925,28.6111,0.0,28.6111
0.593,28.611,0.0,28.611
0.5935,28.611,0.0,28.611
0.594,28.611,0.0,28.611
0.5945,28.6109,0.0,28.6109
0.595,28.6109,0.0,28.6109
0.5955,28.6109,0.0,28.6109
0.596,28.6108,0.0,28.6108
0.5965,28.6108,0.0,28.6108
0.597,28.6107,0.0,28.6107
0.5975,28.6107,0.0,28.6107
0.598,28.6107,0.0,28.6107
0.5985,28.6106,0.0,28.6106
0.599,28.6106,0.0,28.6106
0.5995,28.6106,0.0,28.6106
0.6,28.6105,0.0,28.6105
0.6005,28.6105,0.0,28.6105
0.601,28.6105,0.0,28.6105
0.6015,28.6104,0.0,28.6104
0.602,28.6104,0.0,28.6104
0.6025,28.6104,0.0,28.6104
0.603,28.6103,0.0,28.6103
0.6035,28.6103,0.0,28.6103
0.604,28.6103,0.0,28.6103
0.6045,28.6102,0.0,28.6102
0.605,28.6102,0.0,28.6102
0.6055,28.6102,0.0,28.6102
0.606,28.6102,0.0,28.6102
0.6065,28.6101,0.0,28.6101
0.607,28.6101,0.0,28.6101
0.6075,28.6101,0.0,28.6101
0.608,28.61,0.0,28.61
0.6085,28.61,0.0,28.61
0.609,28.61,0.0,28.61
0.6095,28.6099,0.0,28.6099
0.61,28.6099,0.0,28.6099
0.6105,28.6099,0.0,28.6099
0.611,28.6098,0.0,28.6098
0.6115,28.6098,0.0,28.6098
0.612,28.6098,0.0,28.6098
0.6125,28.6098,0.0,28.6098
0.613,28.6097,0.0,28.6097
0.6135,28.6097,0.0,28.6097
0.614,28.6097,0.0,28.6097
0.6145,28.6096,0.0,28.6096
0.615,28.6096,0.0,28.6096
0.6155,28.6096,0.0,28.6096
0.616,28.6096,0.0,28.6096
0.6165,28.6095,0.0,28.6095
0.617,28.6095,0.0,28.6095
0.6175,28.6095,0.0,28.6095
0.618,28.6095,0.0,28.6095
0.6185,28.6094,0.0,28.6094
0.619,28.6094,0.0,28.6094
0.6195,28.6094,0.0,28.6094
0.62,28.6094,0.0,28.6094
0.6205,28.6093,0.0,28.6093
0.621,28.6093,0.0,28.6093
0.6215,28.6093,0.0,28.6093
0.622,28.6092,0.0,28.6092
0.6225,28.6092,0.0,28.6092
0.623,28.6092,0.0,28.6092
0.6235,28.6092,0.0,28.6092
0.624,28.6091,0.0,28.6091
0.6245,28.6091,0.0,28.6091
0.625,28.6091,0.0,28.6091
0.6255,28.6091,0.0,28.6091
0.626,28.6091,0.0,28.6091
0.6265,28.609,0.0,28.609
0.627,28.609,0.0,28.609
0.6275,28.609,0.0,28.609
0.628,28.609,0.0,28.609
0.6285,28.6089,0.0,28.6089
0.629,28.6089,0.0,28.6089
0.6295,28.6089,0.0,28.6089
0.63,28.6089,0.0,28.6089
0.6305,28.6088,0.0,28.6088
0.631,28.6088,0.0,28.6088
0.6315,28.6088,0.0,28.6088
0.632,28.6088,0.0,28.6088
0.6325,28.6088,0.0,28.6088
0.633,28.6087,0.0,28.6087
0.6335,28.6087,0.0,28.6087
0.634,28.6087,0.0,28.6087
0.6345,28.6087,0.0,28.6087
0.635,28.6086,0.0,28.6086
0.6355,28.6086,0.0,28.6086
0.636,28.6086,0.0,28.6086
0.6365,28.6086,0.0,28.6086
0.637,28.6086,0.0,28.6086
0.6375,28.6085,0.0,28.6085
0.638,28.6085,0.0,28.6085
0.6385,28.6085,0.0,28.6085
0.639,28.6085,0.0,28.6085
0.6395,28.6085,0.0,28.6085
0.64,28.6084,0.0,28.6084
0.6405,28.6084,0.0,28.6084
0.641,28.6084,0.0,28.6084
0.6415,28.6084,0.0,28.6084
0.642,28.6084,0.0,28.6084
0.6425,28.6083,0.0,28.6083
0.643,28.6083,0.0,28.6083
0.6435,28.6083,0.0,28.6083
0.644,28.6083,0.0,28.6083
0.6445,28.6083,0.0,28.6083
0.645,28.6082,0.0,28.6082
0.6455,28.6082,0.0,28.6082
0.646,28.6082,0.0,28.6082
0.6465,28.6082,0.0,28.6082
0.647,28.6082,0.0,28.6082
0.6475,28.6082,0.0,28.6082
0.648,28.6081,0.0,28.6081
0.6485,28.6081,0.0,28.6081
0.649,28.6081,0.0,28.6081
0.6495,28.6081,0.0,28.6081
0.65,28.6081,0.0,28.6081
0.6505,28.608,0.0,28.608
0.651,28.608,0.0,28.608
0.6515,28.608,0.0,28.608
0.652,28.608,0.0,28.608
0.6525,28.608,0.0,28.608
0.653,28.608,0.0,28.608
0.6535,28.6079,0.0,28.6079
0.654,28.6079,0.0,28.6079
0.6545,28.6079,0.0,28.6079
0.655,28.6079,0.0,28.6079
0.6555,28.6079,0.0,28.6079
0.656,28.6079,0.0,28.6079
0.6565,28.6078,0.0,28.6078
0.657,28.6078,0.0,28.6078
0.6575,28.6078,0.0,28.6078
0.658,28.6078,0.0,28.6078
0.6585,28.6078,0.0,28.6078
0.659,28.6078,0.0,28.6078
0.6595,28.6077,0.0,28.6077
0.66,28.6077,0.0,28.6077
0.6605,28.6077,0.0,28.6077
0.661,28.6077,0.0,28.6077
0.6615,28.6077,0.0,28.6077
0.662,28.6077,0.0,28.6077
0.6625,28.6077,0.0,28.6077
0.663,28.6076,0.0,28.6076
0.6635,28.6076,0.0,28.6076
0.664,28.6076,0.0,28.6076
0.6645,28.6076,0.0,28.6076
0.665,28.6076,0.0,28.6076
0.6655,28.6076,0.0,28.6076
0.666,28.6076,0.0,28.6076
0.6665,28.6075,0.0,28.6075
0.667,28.6075,0.0,28.6075
0.6675,28.6075,0.0,28.6075
0.668,28.6075,0.0,28.6075
0.6685,28.6075,0.0,28.6075
0.669,28.6075,0.0,28.6075
0.6695,28.6075,0.0,28.6075
0.67,28.6074,0.0,28.6074
0.6705,28.6074,0.0,28.6074
0.671,28.6074,0.0,28.6074
0.6715,28.6074,0.0,28.6074
0.672,28.6074,0.0,28.6074
0.6725,28.6074,0.0,28.6074
0.673,28.6074,0.0,28.6074
0.6735,28.6074,0.0,28.6074
0.674,28.6073,0.0,28.6073
0.6745,28.6073,0.0,28.6073
0.675,28.6073,0.0,28.6073
0.6755,28.6073,0.0,28.6073
0.676,28.6073,0.0,28.6073
0.6765,28.6073,0.0,28.6073
0.677,28.6073,0.0,28.6073
0.6775,28.6073,0.0,28.6073
0.678,28.6072,0.0,28.6072
0.6785,28.6072,0.0,28.6072
0.679,28.6072,0.0,28.6072
0.6795,28.6072,0.0,28.6072
0.68,28.6072,0.0,28.6072
0.6805,28.6072,0.0,28.6072
0.681,28.6072,0.0,28.6072
0.6815,28.6072,0.0,28.6072
0.682,28.6071,0.0,28.6071
0.6825,28.6071,0.0,28.6071
0.683,28.6071,0.0,28.6071
0.6835,28.6071,0.0,28.6071
0.684,28.6071,0.0,28.6071
0.6845,28.6071,0.0,28.6071
0.685,28.6071,0.0,28.6071
0.6855,28.6071,0.0,28.6071
0.686,28.6071,0.0,28.6071
0.6865,28.607,0.0,28.607
0.687,28.607,0.0,28.607
0.6875,28.607,0.0,28.607
0.688,28.607,0.0,28.607
0.6885,28.607,0.0,28.607
0.689,28.607,0.0,28.607
0.6895,28.607,0.0,28.607
0.69,28.607,0.0,28.607
0.6905,28.607,0.0,28.607
0.691,28.6069,0.0,28.6069
0.6915,28.6069,0.0,28.6069
0.692,28.6069,0.0,28.6069
0.6925,28.6069,0.0,28.6069
0.693,28.6069,0.0,28.6069
0.6935,28.6069,0.0,28.6069
0.694,28.6069,0.0,28.6069
0.6945,28.6069,0.0,28.6069
0.695,28.6069,0.0,28.6069
0.6955,28.6069,0.0,28.6069
0.696,28.6069,0.0,28.6069
0.6965,28.6069,0.0,28.6069
0.697,28.6069,0.0,28.6069
0.6975,28.6069,0.0,28.6069
0.698,28.6069,0.0,28.6069
0.6985,28.6069,0.0,28.6069
0.699,28.6069,0.0,28.6069
0.6995,28.6069,0.0,28.6069
0.7,28.6069,0.0,28.6069
0.7005,28.6069,0.0,28.6069
0.701,28.6069,0.0,28.6069
0.7015,28.6069,0.0,28.6069
0.702,28.6069,0.0,28.6069
0.7025,28.6069,0.0,28.6069
0.703,28.6069,0.0,28.6069
0.7035,28.6069,0.0,28.6069
0.704,28.6069,0.0,28.6069
0.7045,28.6069,0.0,28.6069
0.705,28.6069,0.0,28.6069
0.7055,28.6068,0.0,28.6068
0.706,28.6068,0.0,28.6068
0.7065,28.6068,0.0,28.6068
0.707,28.6068,0.0,28.6068
0.7075,28.6068,0.0,28.6068
0.708,28.6068,0.0,28.6068
0.7085,28.6068,0.0,28.6068
0.709,28.6068,0.0,28.6068
0.7095,28.6068,0.0,28.6068
0.71,28.6068,0.0,28.6068
0.7105,28.6068,0.0,28.6068
0.711,28.6068,0.0,28.6068
0.7115,28.6068,0.0,28.6068
0.712,28.6068,0.0,28.6068
0.7125,28.6068,0.0,28.6068
0.713,28.6068,0.0,28.6068
0.7135,28.6068,0.0,28.6068
0.714,28.6068,0.0,28.6068
0.7145,28.6068,0.0,28.6068
0.715,28.6068,0.0,28.6068
0.7155,28.6068,0.0,28.6068
0.716,28.6068,0.0,28.6068
0.7165,28.6068,0.0,28.6068
0.717,28.6068,0.0,28.6068
0.7175,28.6068,0.0,28.6068
0.718,28.6068,0.0,28.6068
0.7185,28.6068,0.0,28.6068
0.719,28.6068,0.0,28.6068
0.7195,28.6068,0.0,28.6068
0.72,28.6068,0.0,28.6068
0.7205,28.6068,0.0,28.6068
0.721,28.6068,0.0,28.6068
0.7215,28.6068,0.0,28.6068
0.722,28.6068,0.0,28.6068
0.7225,28.6068,0.0,28.6068
0.723,28.6068,0.0,28.6068
0.7235,28.6068,0.0,28.6068
0.724,28.6068,0.0,28.6068
0.7245,28.6068,0.0,28.6068
0.725,28.6067,0.0,28.6067
0.7255,28.6067,0.0,28.6067
0.726,28.6067,0.0,28.6067
0.7265,28.6067,0.0,28.6067
0.727,28.6067,0.0,28.6067
0.7275,28.6067,0.0,28.6067
0.728,28.6067,0.0,28.6067
0.7285,28.6067,0.0,28.6067
0.729,28.6067,0.0,28.6067
0.7295,28.6067,0.0,28.6067
0.73,28.6067,0.0,28.6067
0.7305,28.6067,0.0,28.6067
0.731,28.6067,0.0,28.6067
0.7315,28.6067,0.0,28.6067
0.732,28.6067,0.0,28.6067
0.7325,28.6067,0.0,28.6067
0.733,28.6067,0.0,28.6067
0.7335,28.6067,0.0,28.6067
0.734,28.6067,0.0,28.6067
0.7345,28.6067,0.0,28.6067
0.735,28.6067,0.0,28.6067
0.7355,28.6067,0.0,28.6067
0.736,28.6067,0.0,28.6067
0.7365,28.6067,0.0,28.6067
0.737,28.6067,0.0,28.6067
0.7375,28.6067,0.0,28.6067
0.738,28.6067,0.0,28.6067
0.7385,28.6067,0.0,28.6067
0.739,28.6067,0.0,28.6067
0.7395,28.6067,0.0,28.6067
0.74,28.6067,0.0,28.6067
0.7405,28.6067,0.0,28.6067
0.741,28.6067,0.0,28.6067
0.7415,28.6067,0.0,28.6067
0.742,28.6067,0.0,28.6067
0.7425,28.6067,0.0,28.6067
0.743,28.6067,0.0,28.6067
0.7435,28.6067,0.0,28.6067
0.744,28.6067,0.0,28.6067
0.7445,28.6067,0.0,28.6067
0.745,28.6067,0.0,28.6067
0.7455,28.6067,0.0,28.6067
0.746,28.6067,0.0,28.6067
0.7465,28.6067,0.0,28.6067
0.747,28.6067,0.0,28.6067
0.7475,28.6066,0.0,28.6066
0.748,28.6066,0.0,28.6066
0.7485,28.6067,0.0,28.6067
0.749,28.6067,0.0,28.6067
0.7495,28.6067,0.0,28.6067
0.75,28.6067,0.0,28.6067
0.7505,28.6067,0.0,28.6067
0.751,28.6067,0.0,28.6067
0.7515,28.6067,0.0,28.6067
0.752,28.6067,0.0,28.6067
0.7525,28.6067,0.0,28.6067
0.753,28.6066,0.0,28.6066
0.7535,28.6066,0.0,28.6066
0.754,28.6066,0.0,28.6066
0.7545,28.6066,0.0,28.6066
0.755,28.6066,0.0,28.6066
0.7555,28.6066,0.0,28.6066
0.756,28.6066,0.0,28.6066
0.7565,28.6066,0.0,28.6066
0.757,28.6066,0.0,28.6066
0.7575,28.6066,0.0,28.6066
0.758,28.6066,0.0,28.6066
0.7585,28.6066,0.0,28.6066
0.759,28.6066,0.0,28.6066
0.7595,28.6066,0.0,28.6066
0.76,28.6066,0.0,28.6066
0.7605,28.6066,0.0,28.6066
0.761,28.6066,0.0,28.6066
0.7615,28.6066,0.0,28.6066
